Column1,Uttarakhand,HP,J&K,Chandigarh,Chhattisgarh,Gujarat,MP,Maharashtra,Goa,DNH,Andhra Pradesh,Telangana,Karnataka,Kerala,Tamil Nadu,Pondy,Bihar,Jharkhand,Odisha,West Bengal,Sikkim,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,State,Usage
02-01-2019 00:00,40.7,30,52.5,5,78.7,319.5,253,428.6,12.8,18.6,164.6,204.2,206.3,72.7,268.3,6.3,82.3,24.8,70.2,108.2,2,2.1,21.7,2.7,6.1,1.9,2.2,3.4,Punjab,119.9
02-01-2019 00:00,40.7,30,52.5,5,78.7,319.5,253,428.6,12.8,18.6,164.6,204.2,206.3,72.7,268.3,6.3,82.3,24.8,70.2,108.2,2,2.1,21.7,2.7,6.1,1.9,2.2,3.4,Haryana,130.3
02-01-2019 00:00,40.7,30,52.5,5,78.7,319.5,253,428.6,12.8,18.6,164.6,204.2,206.3,72.7,268.3,6.3,82.3,24.8,70.2,108.2,2,2.1,21.7,2.7,6.1,1.9,2.2,3.4,Rajasthan,234.1
02-01-2019 00:00,40.7,30,52.5,5,78.7,319.5,253,428.6,12.8,18.6,164.6,204.2,206.3,72.7,268.3,6.3,82.3,24.8,70.2,108.2,2,2.1,21.7,2.7,6.1,1.9,2.2,3.4,Delhi,85.8
02-01-2019 00:00,40.7,30,52.5,5,78.7,319.5,253,428.6,12.8,18.6,164.6,204.2,206.3,72.7,268.3,6.3,82.3,24.8,70.2,108.2,2,2.1,21.7,2.7,6.1,1.9,2.2,3.4,UP,313.9
03-01-2019 00:00,39.3,30.1,54.1,4.9,78.8,316.7,253.6,419.6,13.7,18.2,170.1,204.5,212.2,73.6,285.2,6.5,82,25.6,67.9,110.2,1.9,2.2,23.4,2.4,6.5,1.8,2.2,3.6,Punjab,121.9
03-01-2019 00:00,39.3,30.1,54.1,4.9,78.8,316.7,253.6,419.6,13.7,18.2,170.1,204.5,212.2,73.6,285.2,6.5,82,25.6,67.9,110.2,1.9,2.2,23.4,2.4,6.5,1.8,2.2,3.6,Haryana,133.5
03-01-2019 00:00,39.3,30.1,54.1,4.9,78.8,316.7,253.6,419.6,13.7,18.2,170.1,204.5,212.2,73.6,285.2,6.5,82,25.6,67.9,110.2,1.9,2.2,23.4,2.4,6.5,1.8,2.2,3.6,Rajasthan,240.2
03-01-2019 00:00,39.3,30.1,54.1,4.9,78.8,316.7,253.6,419.6,13.7,18.2,170.1,204.5,212.2,73.6,285.2,6.5,82,25.6,67.9,110.2,1.9,2.2,23.4,2.4,6.5,1.8,2.2,3.6,Delhi,85.5
03-01-2019 00:00,39.3,30.1,54.1,4.9,78.8,316.7,253.6,419.6,13.7,18.2,170.1,204.5,212.2,73.6,285.2,6.5,82,25.6,67.9,110.2,1.9,2.2,23.4,2.4,6.5,1.8,2.2,3.6,UP,311.8
04-01-2019 00:00,38.1,30.1,53.2,4.8,74.8,301.9,239.3,395.8,12.6,16.7,165.2,201.2,205.3,73.4,270.3,6.4,82.9,26.3,66.3,106.8,1.7,2.2,21.7,2.4,6.3,1.7,2.2,3.5,Punjab,118.8
04-01-2019 00:00,38.1,30.1,53.2,4.8,74.8,301.9,239.3,395.8,12.6,16.7,165.2,201.2,205.3,73.4,270.3,6.4,82.9,26.3,66.3,106.8,1.7,2.2,21.7,2.4,6.3,1.7,2.2,3.5,Haryana,128.2
04-01-2019 00:00,38.1,30.1,53.2,4.8,74.8,301.9,239.3,395.8,12.6,16.7,165.2,201.2,205.3,73.4,270.3,6.4,82.9,26.3,66.3,106.8,1.7,2.2,21.7,2.4,6.3,1.7,2.2,3.5,Rajasthan,239.8
04-01-2019 00:00,38.1,30.1,53.2,4.8,74.8,301.9,239.3,395.8,12.6,16.7,165.2,201.2,205.3,73.4,270.3,6.4,82.9,26.3,66.3,106.8,1.7,2.2,21.7,2.4,6.3,1.7,2.2,3.5,Delhi,83.5
04-01-2019 00:00,38.1,30.1,53.2,4.8,74.8,301.9,239.3,395.8,12.6,16.7,165.2,201.2,205.3,73.4,270.3,6.4,82.9,26.3,66.3,106.8,1.7,2.2,21.7,2.4,6.3,1.7,2.2,3.5,UP,320.7
05-01-2019 00:00,39.2,30.2,51.5,4.3,69,313.2,228.2,411.1,13,17.6,167.4,201.7,212.4,75.4,286.8,6.6,77,23,65.8,107,2,2.2,22.5,2.7,5.7,1.8,2.3,3.5,Punjab,121
05-01-2019 00:00,39.2,30.2,51.5,4.3,69,313.2,228.2,411.1,13,17.6,167.4,201.7,212.4,75.4,286.8,6.6,77,23,65.8,107,2,2.2,22.5,2.7,5.7,1.8,2.3,3.5,Haryana,127.5
05-01-2019 00:00,39.2,30.2,51.5,4.3,69,313.2,228.2,411.1,13,17.6,167.4,201.7,212.4,75.4,286.8,6.6,77,23,65.8,107,2,2.2,22.5,2.7,5.7,1.8,2.3,3.5,Rajasthan,239.1
05-01-2019 00:00,39.2,30.2,51.5,4.3,69,313.2,228.2,411.1,13,17.6,167.4,201.7,212.4,75.4,286.8,6.6,77,23,65.8,107,2,2.2,22.5,2.7,5.7,1.8,2.3,3.5,Delhi,79.2
05-01-2019 00:00,39.2,30.2,51.5,4.3,69,313.2,228.2,411.1,13,17.6,167.4,201.7,212.4,75.4,286.8,6.6,77,23,65.8,107,2,2.2,22.5,2.7,5.7,1.8,2.3,3.5,UP,299
06-01-2019 00:00,39.2,31,53.2,4.3,68.1,320.7,227.4,408.6,12.9,18.6,171.2,194.9,217.5,75.4,298.3,7.2,76.4,22.6,62.9,106.4,2,2.2,21.7,2.7,6.2,1.9,2.3,3.3,Punjab,121.4
06-01-2019 00:00,39.2,31,53.2,4.3,68.1,320.7,227.4,408.6,12.9,18.6,171.2,194.9,217.5,75.4,298.3,7.2,76.4,22.6,62.9,106.4,2,2.2,21.7,2.7,6.2,1.9,2.3,3.3,Haryana,132.6
06-01-2019 00:00,39.2,31,53.2,4.3,68.1,320.7,227.4,408.6,12.9,18.6,171.2,194.9,217.5,75.4,298.3,7.2,76.4,22.6,62.9,106.4,2,2.2,21.7,2.7,6.2,1.9,2.3,3.3,Rajasthan,240.4
06-01-2019 00:00,39.2,31,53.2,4.3,68.1,320.7,227.4,408.6,12.9,18.6,171.2,194.9,217.5,75.4,298.3,7.2,76.4,22.6,62.9,106.4,2,2.2,21.7,2.7,6.2,1.9,2.3,3.3,Delhi,76.6
06-01-2019 00:00,39.2,31,53.2,4.3,68.1,320.7,227.4,408.6,12.9,18.6,171.2,194.9,217.5,75.4,298.3,7.2,76.4,22.6,62.9,106.4,2,2.2,21.7,2.7,6.2,1.9,2.3,3.3,UP,286.8
07-01-2019 00:00,40.1,30.1,53.3,4,73.1,319.4,230.3,408.1,12.7,18.3,166.4,191.9,217.4,74.9,294.2,7,75.3,23.9,64,109.3,1.5,2.2,21.4,2.5,6.1,1.8,2.3,3.3,Punjab,118
07-01-2019 00:00,40.1,30.1,53.3,4,73.1,319.4,230.3,408.1,12.7,18.3,166.4,191.9,217.4,74.9,294.2,7,75.3,23.9,64,109.3,1.5,2.2,21.4,2.5,6.1,1.8,2.3,3.3,Haryana,132.1
07-01-2019 00:00,40.1,30.1,53.3,4,73.1,319.4,230.3,408.1,12.7,18.3,166.4,191.9,217.4,74.9,294.2,7,75.3,23.9,64,109.3,1.5,2.2,21.4,2.5,6.1,1.8,2.3,3.3,Rajasthan,241.9
07-01-2019 00:00,40.1,30.1,53.3,4,73.1,319.4,230.3,408.1,12.7,18.3,166.4,191.9,217.4,74.9,294.2,7,75.3,23.9,64,109.3,1.5,2.2,21.4,2.5,6.1,1.8,2.3,3.3,Delhi,71.1
07-01-2019 00:00,40.1,30.1,53.3,4,73.1,319.4,230.3,408.1,12.7,18.3,166.4,191.9,217.4,74.9,294.2,7,75.3,23.9,64,109.3,1.5,2.2,21.4,2.5,6.1,1.8,2.3,3.3,UP,294.2
08-01-2019 00:00,37,29.2,51.2,3.8,74.2,307.9,228.8,398.2,10.9,18.1,160.8,190.8,201,68.2,279.2,6.5,76.2,23.3,63.6,102.9,1.6,2.3,20.7,2.6,6.2,1.8,2.1,3.3,Punjab,107.5
08-01-2019 00:00,37,29.2,51.2,3.8,74.2,307.9,228.8,398.2,10.9,18.1,160.8,190.8,201,68.2,279.2,6.5,76.2,23.3,63.6,102.9,1.6,2.3,20.7,2.6,6.2,1.8,2.1,3.3,Haryana,121.4
08-01-2019 00:00,37,29.2,51.2,3.8,74.2,307.9,228.8,398.2,10.9,18.1,160.8,190.8,201,68.2,279.2,6.5,76.2,23.3,63.6,102.9,1.6,2.3,20.7,2.6,6.2,1.8,2.1,3.3,Rajasthan,237.2
08-01-2019 00:00,37,29.2,51.2,3.8,74.2,307.9,228.8,398.2,10.9,18.1,160.8,190.8,201,68.2,279.2,6.5,76.2,23.3,63.6,102.9,1.6,2.3,20.7,2.6,6.2,1.8,2.1,3.3,Delhi,69
08-01-2019 00:00,37,29.2,51.2,3.8,74.2,307.9,228.8,398.2,10.9,18.1,160.8,190.8,201,68.2,279.2,6.5,76.2,23.3,63.6,102.9,1.6,2.3,20.7,2.6,6.2,1.8,2.1,3.3,UP,289.4
09-01-2019 00:00,35.9,25.3,37.9,3.9,77.2,260,162.5,400.9,12.1,18,163,167.5,173.6,67.9,280.4,7.6,56.4,19.2,86.6,131.7,1.1,2.1,25.8,2.3,6,1.7,2.4,4.2,Punjab,132.5
09-01-2019 00:00,35.9,25.3,37.9,3.9,77.2,260,162.5,400.9,12.1,18,163,167.5,173.6,67.9,280.4,7.6,56.4,19.2,86.6,131.7,1.1,2.1,25.8,2.3,6,1.7,2.4,4.2,Haryana,148.2
09-01-2019 00:00,35.9,25.3,37.9,3.9,77.2,260,162.5,400.9,12.1,18,163,167.5,173.6,67.9,280.4,7.6,56.4,19.2,86.6,131.7,1.1,2.1,25.8,2.3,6,1.7,2.4,4.2,Rajasthan,197
09-01-2019 00:00,35.9,25.3,37.9,3.9,77.2,260,162.5,400.9,12.1,18,163,167.5,173.6,67.9,280.4,7.6,56.4,19.2,86.6,131.7,1.1,2.1,25.8,2.3,6,1.7,2.4,4.2,Delhi,89.2
09-01-2019 00:00,35.9,25.3,37.9,3.9,77.2,260,162.5,400.9,12.1,18,163,167.5,173.6,67.9,280.4,7.6,56.4,19.2,86.6,131.7,1.1,2.1,25.8,2.3,6,1.7,2.4,4.2,UP,258.6
10-01-2019 00:00,35.3,26.5,31.7,3.9,79,268.3,159.6,409.7,12.1,17.8,168.8,173.4,176,68.9,290.8,7.9,69.9,21.8,78.8,140.1,1.1,2.1,25.8,2.4,6.2,1.7,2.1,4.3,Punjab,131.5
10-01-2019 00:00,35.3,26.5,31.7,3.9,79,268.3,159.6,409.7,12.1,17.8,168.8,173.4,176,68.9,290.8,7.9,69.9,21.8,78.8,140.1,1.1,2.1,25.8,2.4,6.2,1.7,2.1,4.3,Haryana,157
10-01-2019 00:00,35.3,26.5,31.7,3.9,79,268.3,159.6,409.7,12.1,17.8,168.8,173.4,176,68.9,290.8,7.9,69.9,21.8,78.8,140.1,1.1,2.1,25.8,2.4,6.2,1.7,2.1,4.3,Rajasthan,199.9
10-01-2019 00:00,35.3,26.5,31.7,3.9,79,268.3,159.6,409.7,12.1,17.8,168.8,173.4,176,68.9,290.8,7.9,69.9,21.8,78.8,140.1,1.1,2.1,25.8,2.4,6.2,1.7,2.1,4.3,Delhi,92.8
10-01-2019 00:00,35.3,26.5,31.7,3.9,79,268.3,159.6,409.7,12.1,17.8,168.8,173.4,176,68.9,290.8,7.9,69.9,21.8,78.8,140.1,1.1,2.1,25.8,2.4,6.2,1.7,2.1,4.3,UP,284.2
11-01-2019 00:00,30.1,23.9,37.3,3.4,80.7,275,154.3,405.2,12.1,16.9,167.7,166.7,157,67.4,270.5,7.1,76.2,23.3,78.4,149.8,0.8,2.1,27.9,2.4,6.2,1.8,2.1,4.3,Punjab,130.3
11-01-2019 00:00,30.1,23.9,37.3,3.4,80.7,275,154.3,405.2,12.1,16.9,167.7,166.7,157,67.4,270.5,7.1,76.2,23.3,78.4,149.8,0.8,2.1,27.9,2.4,6.2,1.8,2.1,4.3,Haryana,145.3
11-01-2019 00:00,30.1,23.9,37.3,3.4,80.7,275,154.3,405.2,12.1,16.9,167.7,166.7,157,67.4,270.5,7.1,76.2,23.3,78.4,149.8,0.8,2.1,27.9,2.4,6.2,1.8,2.1,4.3,Rajasthan,187.7
11-01-2019 00:00,30.1,23.9,37.3,3.4,80.7,275,154.3,405.2,12.1,16.9,167.7,166.7,157,67.4,270.5,7.1,76.2,23.3,78.4,149.8,0.8,2.1,27.9,2.4,6.2,1.8,2.1,4.3,Delhi,79.5
11-01-2019 00:00,30.1,23.9,37.3,3.4,80.7,275,154.3,405.2,12.1,16.9,167.7,166.7,157,67.4,270.5,7.1,76.2,23.3,78.4,149.8,0.8,2.1,27.9,2.4,6.2,1.8,2.1,4.3,UP,281.4
12-01-2019 00:00,34.7,26.4,34.6,4,85.2,294.1,161.1,421.8,12.2,17.6,168.1,173.2,163.5,69.9,298.4,8,82.3,24.3,82.4,154.7,1,2.1,30.1,2.5,6,1.8,2,4.6,Punjab,137.9
12-01-2019 00:00,34.7,26.4,34.6,4,85.2,294.1,161.1,421.8,12.2,17.6,168.1,173.2,163.5,69.9,298.4,8,82.3,24.3,82.4,154.7,1,2.1,30.1,2.5,6,1.8,2,4.6,Haryana,151.9
12-01-2019 00:00,34.7,26.4,34.6,4,85.2,294.1,161.1,421.8,12.2,17.6,168.1,173.2,163.5,69.9,298.4,8,82.3,24.3,82.4,154.7,1,2.1,30.1,2.5,6,1.8,2,4.6,Rajasthan,189.9
12-01-2019 00:00,34.7,26.4,34.6,4,85.2,294.1,161.1,421.8,12.2,17.6,168.1,173.2,163.5,69.9,298.4,8,82.3,24.3,82.4,154.7,1,2.1,30.1,2.5,6,1.8,2,4.6,Delhi,92.6
12-01-2019 00:00,34.7,26.4,34.6,4,85.2,294.1,161.1,421.8,12.2,17.6,168.1,173.2,163.5,69.9,298.4,8,82.3,24.3,82.4,154.7,1,2.1,30.1,2.5,6,1.8,2,4.6,UP,298.6
13-01-2019 00:00,36.7,26.4,32.7,3.8,87.6,301.2,168.6,408.3,12.4,17.6,164.9,176.9,162.4,72.4,314.1,8.4,87.7,24.8,84.3,155.3,1,2.1,30.1,2.5,5.9,1.8,2.2,4.8,Punjab,135.8
13-01-2019 00:00,36.7,26.4,32.7,3.8,87.6,301.2,168.6,408.3,12.4,17.6,164.9,176.9,162.4,72.4,314.1,8.4,87.7,24.8,84.3,155.3,1,2.1,30.1,2.5,5.9,1.8,2.2,4.8,Haryana,141.4
13-01-2019 00:00,36.7,26.4,32.7,3.8,87.6,301.2,168.6,408.3,12.4,17.6,164.9,176.9,162.4,72.4,314.1,8.4,87.7,24.8,84.3,155.3,1,2.1,30.1,2.5,5.9,1.8,2.2,4.8,Rajasthan,186.9
13-01-2019 00:00,36.7,26.4,32.7,3.8,87.6,301.2,168.6,408.3,12.4,17.6,164.9,176.9,162.4,72.4,314.1,8.4,87.7,24.8,84.3,155.3,1,2.1,30.1,2.5,5.9,1.8,2.2,4.8,Delhi,89.4
13-01-2019 00:00,36.7,26.4,32.7,3.8,87.6,301.2,168.6,408.3,12.4,17.6,164.9,176.9,162.4,72.4,314.1,8.4,87.7,24.8,84.3,155.3,1,2.1,30.1,2.5,5.9,1.8,2.2,4.8,UP,310
14-01-2019 00:00,35.5,26.9,37.6,3.5,89.6,305.6,170.7,406.3,12.4,18.5,163.3,177,156.7,69.6,305.9,8.3,88.2,24.8,85.7,143.9,0.9,2.1,31.7,2.5,5.4,1.8,2.1,5,Punjab,139.3
14-01-2019 00:00,35.5,26.9,37.6,3.5,89.6,305.6,170.7,406.3,12.4,18.5,163.3,177,156.7,69.6,305.9,8.3,88.2,24.8,85.7,143.9,0.9,2.1,31.7,2.5,5.4,1.8,2.1,5,Haryana,143.8
14-01-2019 00:00,35.5,26.9,37.6,3.5,89.6,305.6,170.7,406.3,12.4,18.5,163.3,177,156.7,69.6,305.9,8.3,88.2,24.8,85.7,143.9,0.9,2.1,31.7,2.5,5.4,1.8,2.1,5,Rajasthan,195.2
14-01-2019 00:00,35.5,26.9,37.6,3.5,89.6,305.6,170.7,406.3,12.4,18.5,163.3,177,156.7,69.6,305.9,8.3,88.2,24.8,85.7,143.9,0.9,2.1,31.7,2.5,5.4,1.8,2.1,5,Delhi,82.2
14-01-2019 00:00,35.5,26.9,37.6,3.5,89.6,305.6,170.7,406.3,12.4,18.5,163.3,177,156.7,69.6,305.9,8.3,88.2,24.8,85.7,143.9,0.9,2.1,31.7,2.5,5.4,1.8,2.1,5,UP,319.5
15-01-2019 00:00,34.3,25.6,39.5,3.2,88,290.5,170.2,392.1,12.4,17.3,160.7,174.3,138.7,64.2,288.7,7.4,93.7,24.8,82.1,143.4,0.7,2.2,29.2,2.5,5.2,1.7,2.2,4.8,Punjab,141.1
15-01-2019 00:00,34.3,25.6,39.5,3.2,88,290.5,170.2,392.1,12.4,17.3,160.7,174.3,138.7,64.2,288.7,7.4,93.7,24.8,82.1,143.4,0.7,2.2,29.2,2.5,5.2,1.7,2.2,4.8,Haryana,142.9
15-01-2019 00:00,34.3,25.6,39.5,3.2,88,290.5,170.2,392.1,12.4,17.3,160.7,174.3,138.7,64.2,288.7,7.4,93.7,24.8,82.1,143.4,0.7,2.2,29.2,2.5,5.2,1.7,2.2,4.8,Rajasthan,185.4
15-01-2019 00:00,34.3,25.6,39.5,3.2,88,290.5,170.2,392.1,12.4,17.3,160.7,174.3,138.7,64.2,288.7,7.4,93.7,24.8,82.1,143.4,0.7,2.2,29.2,2.5,5.2,1.7,2.2,4.8,Delhi,77.8
15-01-2019 00:00,34.3,25.6,39.5,3.2,88,290.5,170.2,392.1,12.4,17.3,160.7,174.3,138.7,64.2,288.7,7.4,93.7,24.8,82.1,143.4,0.7,2.2,29.2,2.5,5.2,1.7,2.2,4.8,UP,326.7
16-01-2019 00:00,41,29.4,41.8,6,89.2,299.5,185.1,377.1,11.3,18.9,155.2,161.3,175.2,68.5,301.4,7.6,93.5,22.1,82.6,152.9,0.7,2.2,31.3,2.3,5.6,1.8,2.2,5.8,Punjab,231.9
16-01-2019 00:00,41,29.4,41.8,6,89.2,299.5,185.1,377.1,11.3,18.9,155.2,161.3,175.2,68.5,301.4,7.6,93.5,22.1,82.6,152.9,0.7,2.2,31.3,2.3,5.6,1.8,2.2,5.8,Haryana,180.5
16-01-2019 00:00,41,29.4,41.8,6,89.2,299.5,185.1,377.1,11.3,18.9,155.2,161.3,175.2,68.5,301.4,7.6,93.5,22.1,82.6,152.9,0.7,2.2,31.3,2.3,5.6,1.8,2.2,5.8,Rajasthan,175.3
16-01-2019 00:00,41,29.4,41.8,6,89.2,299.5,185.1,377.1,11.3,18.9,155.2,161.3,175.2,68.5,301.4,7.6,93.5,22.1,82.6,152.9,0.7,2.2,31.3,2.3,5.6,1.8,2.2,5.8,Delhi,111.8
16-01-2019 00:00,41,29.4,41.8,6,89.2,299.5,185.1,377.1,11.3,18.9,155.2,161.3,175.2,68.5,301.4,7.6,93.5,22.1,82.6,152.9,0.7,2.2,31.3,2.3,5.6,1.8,2.2,5.8,UP,399
17-01-2019 00:00,41.7,29.8,42.3,5.6,83.5,282,183.7,368.4,11.3,18.4,161.8,156.5,167.1,70.3,313.9,7.7,98.9,22.3,85.9,167.7,0.8,2.2,33.1,2.5,5.5,1.8,2.2,4.2,Punjab,253.8
17-01-2019 00:00,41.7,29.8,42.3,5.6,83.5,282,183.7,368.4,11.3,18.4,161.8,156.5,167.1,70.3,313.9,7.7,98.9,22.3,85.9,167.7,0.8,2.2,33.1,2.5,5.5,1.8,2.2,4.2,Haryana,196.4
17-01-2019 00:00,41.7,29.8,42.3,5.6,83.5,282,183.7,368.4,11.3,18.4,161.8,156.5,167.1,70.3,313.9,7.7,98.9,22.3,85.9,167.7,0.8,2.2,33.1,2.5,5.5,1.8,2.2,4.2,Rajasthan,197.2
17-01-2019 00:00,41.7,29.8,42.3,5.6,83.5,282,183.7,368.4,11.3,18.4,161.8,156.5,167.1,70.3,313.9,7.7,98.9,22.3,85.9,167.7,0.8,2.2,33.1,2.5,5.5,1.8,2.2,4.2,Delhi,115.6
17-01-2019 00:00,41.7,29.8,42.3,5.6,83.5,282,183.7,368.4,11.3,18.4,161.8,156.5,167.1,70.3,313.9,7.7,98.9,22.3,85.9,167.7,0.8,2.2,33.1,2.5,5.5,1.8,2.2,4.2,UP,412.5
18-01-2019 00:00,40.3,27.9,36.7,5,82.2,269.1,183.4,360.8,11.3,18.3,169.9,169.4,182.5,71.6,321.5,8.2,106.1,24.1,89.1,175.9,0.8,2.5,32.5,2.5,5.8,1.6,2.3,4.3,Punjab,236.4
18-01-2019 00:00,40.3,27.9,36.7,5,82.2,269.1,183.4,360.8,11.3,18.3,169.9,169.4,182.5,71.6,321.5,8.2,106.1,24.1,89.1,175.9,0.8,2.5,32.5,2.5,5.8,1.6,2.3,4.3,Haryana,193.9
18-01-2019 00:00,40.3,27.9,36.7,5,82.2,269.1,183.4,360.8,11.3,18.3,169.9,169.4,182.5,71.6,321.5,8.2,106.1,24.1,89.1,175.9,0.8,2.5,32.5,2.5,5.8,1.6,2.3,4.3,Rajasthan,209.8
18-01-2019 00:00,40.3,27.9,36.7,5,82.2,269.1,183.4,360.8,11.3,18.3,169.9,169.4,182.5,71.6,321.5,8.2,106.1,24.1,89.1,175.9,0.8,2.5,32.5,2.5,5.8,1.6,2.3,4.3,Delhi,117.9
18-01-2019 00:00,40.3,27.9,36.7,5,82.2,269.1,183.4,360.8,11.3,18.3,169.9,169.4,182.5,71.6,321.5,8.2,106.1,24.1,89.1,175.9,0.8,2.5,32.5,2.5,5.8,1.6,2.3,4.3,UP,426
19-01-2019 00:00,42.4,28.7,38.5,5.3,86.8,260.2,183.7,371.2,11.8,18.1,166,171.8,185,72.6,325.8,8.3,105.5,23.8,98.1,180.6,0.9,2.4,31.4,2.6,5.6,1.6,2.2,4.8,Punjab,229.8
19-01-2019 00:00,42.4,28.7,38.5,5.3,86.8,260.2,183.7,371.2,11.8,18.1,166,171.8,185,72.6,325.8,8.3,105.5,23.8,98.1,180.6,0.9,2.4,31.4,2.6,5.6,1.6,2.2,4.8,Haryana,201.8
19-01-2019 00:00,42.4,28.7,38.5,5.3,86.8,260.2,183.7,371.2,11.8,18.1,166,171.8,185,72.6,325.8,8.3,105.5,23.8,98.1,180.6,0.9,2.4,31.4,2.6,5.6,1.6,2.2,4.8,Rajasthan,197.6
19-01-2019 00:00,42.4,28.7,38.5,5.3,86.8,260.2,183.7,371.2,11.8,18.1,166,171.8,185,72.6,325.8,8.3,105.5,23.8,98.1,180.6,0.9,2.4,31.4,2.6,5.6,1.6,2.2,4.8,Delhi,121.9
19-01-2019 00:00,42.4,28.7,38.5,5.3,86.8,260.2,183.7,371.2,11.8,18.1,166,171.8,185,72.6,325.8,8.3,105.5,23.8,98.1,180.6,0.9,2.4,31.4,2.6,5.6,1.6,2.2,4.8,UP,437.9
20-01-2019 00:00,42.4,28.1,40.4,5.1,90,273.8,189.3,362.4,11.8,17.7,153.9,152,184.7,72.4,325.4,8.3,106.7,25,96.5,178.9,0.9,2.1,33,2.6,5.6,1.7,2.2,5.5,Punjab,195
20-01-2019 00:00,42.4,28.1,40.4,5.1,90,273.8,189.3,362.4,11.8,17.7,153.9,152,184.7,72.4,325.4,8.3,106.7,25,96.5,178.9,0.9,2.1,33,2.6,5.6,1.7,2.2,5.5,Haryana,192.3
20-01-2019 00:00,42.4,28.1,40.4,5.1,90,273.8,189.3,362.4,11.8,17.7,153.9,152,184.7,72.4,325.4,8.3,106.7,25,96.5,178.9,0.9,2.1,33,2.6,5.6,1.7,2.2,5.5,Rajasthan,197.6
20-01-2019 00:00,42.4,28.1,40.4,5.1,90,273.8,189.3,362.4,11.8,17.7,153.9,152,184.7,72.4,325.4,8.3,106.7,25,96.5,178.9,0.9,2.1,33,2.6,5.6,1.7,2.2,5.5,Delhi,121.7
20-01-2019 00:00,42.4,28.1,40.4,5.1,90,273.8,189.3,362.4,11.8,17.7,153.9,152,184.7,72.4,325.4,8.3,106.7,25,96.5,178.9,0.9,2.1,33,2.6,5.6,1.7,2.2,5.5,UP,428.3
21-01-2019 00:00,39.8,28.8,41.7,5.2,87.5,276.7,187.9,356.6,11.8,17.9,153.3,144.5,179.9,72.1,311.5,8,109.1,24.8,97.6,178.9,0.8,2.2,34.3,2.7,5.7,1.8,2.3,5.4,Punjab,207.1
21-01-2019 00:00,39.8,28.8,41.7,5.2,87.5,276.7,187.9,356.6,11.8,17.9,153.3,144.5,179.9,72.1,311.5,8,109.1,24.8,97.6,178.9,0.8,2.2,34.3,2.7,5.7,1.8,2.3,5.4,Haryana,182.9
21-01-2019 00:00,39.8,28.8,41.7,5.2,87.5,276.7,187.9,356.6,11.8,17.9,153.3,144.5,179.9,72.1,311.5,8,109.1,24.8,97.6,178.9,0.8,2.2,34.3,2.7,5.7,1.8,2.3,5.4,Rajasthan,189.7
21-01-2019 00:00,39.8,28.8,41.7,5.2,87.5,276.7,187.9,356.6,11.8,17.9,153.3,144.5,179.9,72.1,311.5,8,109.1,24.8,97.6,178.9,0.8,2.2,34.3,2.7,5.7,1.8,2.3,5.4,Delhi,112.2
21-01-2019 00:00,39.8,28.8,41.7,5.2,87.5,276.7,187.9,356.6,11.8,17.9,153.3,144.5,179.9,72.1,311.5,8,109.1,24.8,97.6,178.9,0.8,2.2,34.3,2.7,5.7,1.8,2.3,5.4,UP,407.9
22-01-2019 00:00,38.8,26.5,42.5,5.1,90.2,263.5,188.2,330.8,8.2,16.3,152.6,150.3,157.5,65.5,295.3,7.6,111,23.8,97.2,173,0.6,2.3,33.3,2.5,5.7,1.8,2.4,4.9,Punjab,218.9
22-01-2019 00:00,38.8,26.5,42.5,5.1,90.2,263.5,188.2,330.8,8.2,16.3,152.6,150.3,157.5,65.5,295.3,7.6,111,23.8,97.2,173,0.6,2.3,33.3,2.5,5.7,1.8,2.4,4.9,Haryana,178.2
22-01-2019 00:00,38.8,26.5,42.5,5.1,90.2,263.5,188.2,330.8,8.2,16.3,152.6,150.3,157.5,65.5,295.3,7.6,111,23.8,97.2,173,0.6,2.3,33.3,2.5,5.7,1.8,2.4,4.9,Rajasthan,191.9
22-01-2019 00:00,38.8,26.5,42.5,5.1,90.2,263.5,188.2,330.8,8.2,16.3,152.6,150.3,157.5,65.5,295.3,7.6,111,23.8,97.2,173,0.6,2.3,33.3,2.5,5.7,1.8,2.4,4.9,Delhi,108
22-01-2019 00:00,38.8,26.5,42.5,5.1,90.2,263.5,188.2,330.8,8.2,16.3,152.6,150.3,157.5,65.5,295.3,7.6,111,23.8,97.2,173,0.6,2.3,33.3,2.5,5.7,1.8,2.4,4.9,UP,417.1
23-01-2019 00:00,41.5,27.3,44.3,4.8,105.7,391.4,219.7,499.4,13.5,18.9,194.9,175,230.1,82.3,340.6,8.9,101.7,27.5,97.1,183.4,1.1,2.2,22.5,1.8,5.6,1.8,2.2,5.5,Punjab,136
23-01-2019 00:00,41.5,27.3,44.3,4.8,105.7,391.4,219.7,499.4,13.5,18.9,194.9,175,230.1,82.3,340.6,8.9,101.7,27.5,97.1,183.4,1.1,2.2,22.5,1.8,5.6,1.8,2.2,5.5,Haryana,150.5
23-01-2019 00:00,41.5,27.3,44.3,4.8,105.7,391.4,219.7,499.4,13.5,18.9,194.9,175,230.1,82.3,340.6,8.9,101.7,27.5,97.1,183.4,1.1,2.2,22.5,1.8,5.6,1.8,2.2,5.5,Rajasthan,227.2
